    代码     名字      当前价  市净率   市赢率  5日线    20日线  半年线       年线      2年前价  基金名                   持股比   持股量
2018-06-04 15:17:16,694 - tushareService - INFO - code is 603767
2018-06-04 15:17:16,953 - tushareService - INFO - Top10 Holders of 603767
2018-06-04 15:17:16,963 - tushareService - INFO - count 3142
2018-06-04 15:17:16,963 - tushareService - INFO - code is 300047
2018-06-04 15:17:17,382 - tushareService - INFO - Top10 Holders of 300047
2018-06-04 15:17:17,391 - tushareService - INFO - count 3143
2018-06-04 15:17:17,391 - tushareService - INFO - code is 603488
2018-06-04 15:17:17,597 - tushareService - INFO - Top10 Holders of 603488
2018-06-04 15:17:17,607 - tushareService - INFO - count 3144
2018-06-04 15:17:17,607 - tushareService - INFO - code is 600653
2018-06-04 15:17:17,988 - tushareService - INFO - Top10 Holders of 600653
2018-06-04 15:17:17,997 - tushareService - INFO - count 3145
2018-06-04 15:17:17,997 - tushareService - INFO - code is 600354
2018-06-04 15:17:18,461 - tushareService - INFO - Top10 Holders of 600354
2018-06-04 15:17:18,472 - tushareService - INFO - count 3146
2018-06-04 15:17:18,472 - tushareService - INFO - code is 300465
2018-06-04 15:17:18,676 - tushareService - INFO - Top10 Holders of 300465
2018-06-04 15:17:18,687 - tushareService - INFO - count 3147
2018-06-04 15:17:18,687 - tushareService - INFO - code is 603218
2018-06-04 15:17:18,956 - tushareService - INFO - Top10 Holders of 603218
2018-06-04 15:17:18,967 - tushareService - INFO - count 3148
2018-06-04 15:17:18,967 - tushareService - INFO - code is 002180
2018-06-04 15:17:19,375 - tushareService - INFO - Top10 Holders of 002180
2018-06-04 15:17:19,385 - tushareService - INFO - count 3149
2018-06-04 15:17:19,386 - tushareService - INFO - code is 300443
2018-06-04 15:17:19,789 - tushareService - INFO - Top10 Holders of 300443
2018-06-04 15:17:19,800 - tushareService - INFO - count 3150
2018-06-04 15:17:19,800 - tushareService - INFO - code is 300133
2018-06-04 15:17:20,074 - tushareService - INFO - Top10 Holders of 300133
2018-06-04 15:17:20,086 - tushareService - INFO - count 3151
2018-06-04 15:17:20,087 - tushareService - INFO - code is 002390
2018-06-04 15:17:20,731 - tushareService - INFO - Top10 Holders of 002390
2018-06-04 15:17:20,741 - tushareService - INFO - count 3152
2018-06-04 15:17:20,741 - tushareService - INFO - code is 000756
2018-06-04 15:17:21,388 - tushareService - ERROR - Traceback (most recent call last):
  File "/usr/src/stockmining/tushareService.py", line 55, in refreshTop10Holders
    df = ts.top10_holders(row['code'], 2018, 1)
  File "/usr/local/lib/python3.5/site-packages/tushare/stock/reference.py", line 871, in top10_holders
    raise IOError(ct.NETWORK_URL_ERROR_MSG)
OSError: 获取失败，请检查网络.

2018-06-04 15:17:21,389 - tushareService - INFO - count 3152
2018-06-04 15:17:21,389 - tushareService - INFO - code is 002576
2018-06-04 15:17:21,710 - tushareService - INFO - Top10 Holders of 002576
2018-06-04 15:17:21,720 - tushareService - INFO - count 3153
2018-06-04 15:17:21,720 - tushareService - INFO - code is 601878
2018-06-04 15:17:21,997 - tushareService - INFO - Top10 Holders of 601878
2018-06-04 15:17:22,007 - tushareService - INFO - count 3154
2018-06-04 15:17:22,007 - tushareService - INFO - code is 600685
2018-06-04 15:17:22,335 - tushareService - INFO - Top10 Holders of 600685
2018-06-04 15:17:22,345 - tushareService - INFO - count 3155
2018-06-04 15:17:22,345 - tushareService - INFO - code is 000816
2018-06-04 15:17:22,766 - tushareService - INFO - Top10 Holders of 000816
2018-06-04 15:17:22,775 - tushareService - INFO - count 3156
2018-06-04 15:17:22,775 - tushareService - INFO - code is 300182
2018-06-04 15:17:23,140 - tushareService - INFO - Top10 Holders of 300182
2018-06-04 15:17:23,151 - tushareService - INFO - count 3157
2018-06-04 15:17:23,151 - tushareService - INFO - code is 600798
2018-06-04 15:17:23,684 - tushareService - INFO - Top10 Holders of 600798
2018-06-04 15:17:23,693 - tushareService - INFO - count 3158
2018-06-04 15:17:23,693 - tushareService - INFO - code is 002307
2018-06-04 15:17:24,130 - tushareService - INFO - Top10 Holders of 002307
2018-06-04 15:17:24,141 - tushareService - INFO - count 3159
2018-06-04 15:17:24,141 - tushareService - INFO - code is 600667
2018-06-04 15:17:24,484 - tushareService - INFO - Top10 Holders of 600667
2018-06-04 15:17:24,493 - tushareService - INFO - count 3160
2018-06-04 15:17:24,493 - tushareService - INFO - code is 600229
2018-06-04 15:17:24,898 - tushareService - INFO - Top10 Holders of 600229
2018-06-04 15:17:24,908 - tushareService - INFO - count 3161
2018-06-04 15:17:24,908 - tushareService - INFO - code is 601069
2018-06-04 15:17:25,260 - tushareService - INFO - Top10 Holders of 601069
2018-06-04 15:17:25,271 - tushareService - INFO - count 3162
2018-06-04 15:17:25,271 - tushareService - INFO - code is 601000
2018-06-04 15:17:25,623 - tushareService - INFO - Top10 Holders of 601000
2018-06-04 15:17:25,633 - tushareService - INFO - count 3163
2018-06-04 15:17:25,634 - tushareService - INFO - code is 002793
2018-06-04 15:17:26,073 - tushareService - INFO - Top10 Holders of 002793
2018-06-04 15:17:26,084 - tushareService - INFO - count 3164
2018-06-04 15:17:26,084 - tushareService - INFO - code is 002181
2018-06-04 15:17:26,460 - tushareService - INFO - Top10 Holders of 002181
2018-06-04 15:17:26,471 - tushareService - INFO - count 3165
2018-06-04 15:17:26,471 - tushareService - INFO - code is 300039
2018-06-04 15:17:26,746 - tushareService - INFO - Top10 Holders of 300039
2018-06-04 15:17:26,757 - tushareService - INFO - count 3166
2018-06-04 15:17:26,757 - tushareService - INFO - code is 000908
2018-06-04 15:17:27,209 - tushareService - INFO - Top10 Holders of 000908
2018-06-04 15:17:27,219 - tushareService - INFO - count 3167
2018-06-04 15:17:27,219 - tushareService - INFO - code is 600232
2018-06-04 15:17:27,644 - tushareService - INFO - Top10 Holders of 600232
2018-06-04 15:17:27,654 - tushareService - INFO - count 3168
2018-06-04 15:17:27,655 - tushareService - INFO - code is 603058
2018-06-04 15:17:27,911 - tushareService - INFO - Top10 Holders of 603058
2018-06-04 15:17:27,922 - tushareService - INFO - count 3169
2018-06-04 15:17:27,923 - tushareService - INFO - code is 603110
2018-06-04 15:17:28,133 - tushareService - INFO - Top10 Holders of 603110
2018-06-04 15:17:28,143 - tushareService - INFO - count 3170
2018-06-04 15:17:28,143 - tushareService - INFO - code is 300567
2018-06-04 15:17:28,458 - tushareService - INFO - Top10 Holders of 300567
2018-06-04 15:17:28,467 - tushareService - INFO - count 3171
2018-06-04 15:17:28,468 - tushareService - INFO - code is 300010
2018-06-04 15:17:28,872 - tushareService - INFO - Top10 Holders of 300010
2018-06-04 15:17:28,881 - tushareService - INFO - count 3172
2018-06-04 15:17:28,882 - tushareService - INFO - code is 300349
2018-06-04 15:17:29,219 - tushareService - INFO - Top10 Holders of 300349
2018-06-04 15:17:29,229 - tushareService - INFO - count 3173
2018-06-04 15:17:29,229 - tushareService - INFO - code is 300404
2018-06-04 15:17:29,550 - tushareService - INFO - Top10 Holders of 300404
2018-06-04 15:17:29,559 - tushareService - INFO - count 3174
2018-06-04 15:17:29,559 - tushareService - INFO - code is 600732
2018-06-04 15:17:29,941 - tushareService - INFO - Top10 Holders of 600732
2018-06-04 15:17:29,951 - tushareService - INFO - count 3175
2018-06-04 15:17:29,952 - tushareService - INFO - code is 002496
2018-06-04 15:17:30,244 - tushareService - INFO - Top10 Holders of 002496
2018-06-04 15:17:30,252 - tushareService - INFO - count 3176
2018-06-04 15:17:30,253 - tushareService - INFO - code is 300232
2018-06-04 15:17:30,607 - tushareService - INFO - Top10 Holders of 300232
2018-06-04 15:17:30,616 - tushareService - INFO - count 3177
2018-06-04 15:17:30,616 - tushareService - INFO - code is 002285
2018-06-04 15:17:31,018 - tushareService - INFO - Top10 Holders of 002285
2018-06-04 15:17:31,028 - tushareService - INFO - count 3178
2018-06-04 15:17:31,028 - tushareService - INFO - code is 600661
2018-06-04 15:17:31,508 - tushareService - INFO - Top10 Holders of 600661
2018-06-04 15:17:31,518 - tushareService - INFO - count 3179
2018-06-04 15:17:31,518 - tushareService - INFO - code is 600093
2018-06-04 15:17:31,928 - tushareService - INFO - Top10 Holders of 600093
2018-06-04 15:17:31,938 - tushareService - INFO - count 3180
2018-06-04 15:17:31,939 - tushareService - INFO - code is 300228
2018-06-04 15:17:32,301 - tushareService - INFO - Top10 Holders of 300228
2018-06-04 15:17:32,310 - tushareService - INFO - count 3181
2018-06-04 15:17:32,310 - tushareService - INFO - code is 002207
2018-06-04 15:17:32,724 - tushareService - INFO - Top10 Holders of 002207
2018-06-04 15:17:32,734 - tushareService - INFO - count 3182
2018-06-04 15:17:32,734 - tushareService - INFO - code is 002497
2018-06-04 15:17:33,216 - tushareService - INFO - Top10 Holders of 002497
2018-06-04 15:17:33,226 - tushareService - INFO - count 3183
2018-06-04 15:17:33,226 - tushareService - INFO - code is 300405
2018-06-04 15:17:33,623 - tushareService - INFO - Top10 Holders of 300405
2018-06-04 15:17:33,632 - tushareService - INFO - count 3184
2018-06-04 15:17:33,632 - tushareService - INFO - code is 600107
2018-06-04 15:17:33,955 - tushareService - INFO - Top10 Holders of 600107
2018-06-04 15:17:33,966 - tushareService - INFO - count 3185
2018-06-04 15:17:33,966 - tushareService - INFO - code is 002162
2018-06-04 15:17:34,586 - tushareService - INFO - Top10 Holders of 002162
2018-06-04 15:17:34,595 - tushareService - INFO - count 3186
2018-06-04 15:17:34,596 - tushareService - INFO - code is 600184
2018-06-04 15:17:34,993 - tushareService - INFO - Top10 Holders of 600184
2018-06-04 15:17:35,005 - tushareService - INFO - count 3187
2018-06-04 15:17:35,005 - tushareService - INFO - code is 603716
2018-06-04 15:17:35,471 - tushareService - INFO - Top10 Holders of 603716
2018-06-04 15:17:35,481 - tushareService - INFO - count 3188
2018-06-04 15:17:35,482 - tushareService - INFO - code is 300326
2018-06-04 15:17:35,802 - tushareService - INFO - Top10 Holders of 300326
2018-06-04 15:17:35,812 - tushareService - INFO - count 3189
2018-06-04 15:17:35,812 - tushareService - INFO - code is 600228
2018-06-04 15:17:36,166 - tushareService - INFO - Top10 Holders of 600228
2018-06-04 15:17:36,175 - tushareService - INFO - count 3190
2018-06-04 15:17:36,175 - tushareService - INFO - code is 600777
2018-06-04 15:17:36,598 - tushareService - INFO - Top10 Holders of 600777
2018-06-04 15:17:36,606 - tushareService - INFO - count 3191
2018-06-04 15:17:36,607 - tushareService - INFO - code is 603556
2018-06-04 15:17:36,845 - tushareService - INFO - Top10 Holders of 603556
2018-06-04 15:17:36,856 - tushareService - INFO - count 3192
2018-06-04 15:17:36,856 - tushareService - INFO - code is 603308
2018-06-04 15:17:37,263 - tushareService - INFO - Top10 Holders of 603308
2018-06-04 15:17:37,273 - tushareService - INFO - count 3193
2018-06-04 15:17:37,273 - tushareService - INFO - code is 300233
2018-06-04 15:17:37,691 - tushareService - INFO - Top10 Holders of 300233
2018-06-04 15:17:37,702 - tushareService - INFO - count 3194
2018-06-04 15:17:37,703 - tushareService - INFO - code is 300294
2018-06-04 15:17:38,099 - tushareService - INFO - Top10 Holders of 300294
2018-06-04 15:17:38,108 - tushareService - INFO - count 3195
2018-06-04 15:17:38,108 - tushareService - INFO - code is 600260
2018-06-04 15:17:38,541 - tushareService - INFO - Top10 Holders of 600260
2018-06-04 15:17:38,552 - tushareService - INFO - count 3196
2018-06-04 15:17:38,552 - tushareService - INFO - code is 000430
2018-06-04 15:17:39,008 - tushareService - INFO - Top10 Holders of 000430
2018-06-04 15:17:39,019 - tushareService - INFO - count 3197
2018-06-04 15:17:39,019 - tushareService - INFO - code is 603978
2018-06-04 15:17:39,329 - tushareService - INFO - Top10 Holders of 603978
2018-06-04 15:17:39,339 - tushareService - INFO - count 3198
2018-06-04 15:17:39,339 - tushareService - INFO - code is 603527
2018-06-04 15:17:39,588 - tushareService - INFO - Top10 Holders of 603527
2018-06-04 15:17:39,598 - tushareService - INFO - count 3199
2018-06-04 15:17:39,599 - tushareService - INFO - code is 002410
2018-06-04 15:17:39,945 - tushareService - INFO - Top10 Holders of 002410
2018-06-04 15:17:39,957 - tushareService - INFO - count 3200
2018-06-04 15:17:39,957 - tushareService - INFO - code is 300449
2018-06-04 15:17:40,216 - tushareService - INFO - Top10 Holders of 300449
2018-06-04 15:17:40,227 - tushareService - INFO - count 3201
2018-06-04 15:17:40,227 - tushareService - INFO - code is 000957
2018-06-04 15:17:40,616 - tushareService - INFO - Top10 Holders of 000957
2018-06-04 15:17:40,626 - tushareService - INFO - count 3202
2018-06-04 15:17:40,626 - tushareService - INFO - code is 300398
2018-06-04 15:17:41,091 - tushareService - INFO - Top10 Holders of 300398
2018-06-04 15:17:41,103 - tushareService - INFO - count 3203
2018-06-04 15:17:41,103 - tushareService - INFO - code is 002719
2018-06-04 15:17:41,454 - tushareService - INFO - Top10 Holders of 002719
2018-06-04 15:17:41,466 - tushareService - INFO - count 3204
2018-06-04 15:17:41,466 - tushareService - INFO - code is 300143
2018-06-04 15:17:41,822 - tushareService - INFO - Top10 Holders of 300143
2018-06-04 15:17:41,832 - tushareService - INFO - count 3205
2018-06-04 15:17:41,833 - tushareService - INFO - code is 002305
2018-06-04 15:17:42,216 - tushareService - INFO - Top10 Holders of 002305
2018-06-04 15:17:42,226 - tushareService - INFO - count 3206
2018-06-04 15:17:42,226 - tushareService - INFO - code is 002655
2018-06-04 15:17:42,580 - tushareService - INFO - Top10 Holders of 002655
2018-06-04 15:17:42,593 - tushareService - INFO - count 3207
2018-06-04 15:17:42,593 - tushareService - INFO - code is 600343
2018-06-04 15:17:42,996 - tushareService - INFO - Top10 Holders of 600343
2018-06-04 15:17:43,007 - tushareService - INFO - count 3208
2018-06-04 15:17:43,007 - tushareService - INFO - code is 600422
2018-06-04 15:17:43,546 - tushareService - INFO - Top10 Holders of 600422
2018-06-04 15:17:43,557 - tushareService - INFO - count 3209
2018-06-04 15:17:43,558 - tushareService - INFO - code is 603099
2018-06-04 15:17:43,823 - tushareService - INFO - Top10 Holders of 603099
2018-06-04 15:17:43,833 - tushareService - INFO - count 3210
2018-06-04 15:17:43,833 - tushareService - INFO - code is 600233
2018-06-04 15:17:44,310 - tushareService - INFO - Top10 Holders of 600233
2018-06-04 15:17:44,321 - tushareService - INFO - count 3211
2018-06-04 15:17:44,322 - tushareService - INFO - code is 000803
2018-06-04 15:17:44,702 - tushareService - INFO - Top10 Holders of 000803
2018-06-04 15:17:44,716 - tushareService - INFO - count 3212
2018-06-04 15:17:44,716 - tushareService - INFO - code is 603365
2018-06-04 15:17:44,948 - tushareService - INFO - Top10 Holders of 603365
2018-06-04 15:17:44,958 - tushareService - INFO - count 3213
2018-06-04 15:17:44,958 - tushareService - INFO - code is 600073
2018-06-04 15:17:45,252 - tushareService - INFO - Top10 Holders of 600073
2018-06-04 15:17:45,259 - tushareService - INFO - count 3214
2018-06-04 15:17:45,259 - tushareService - INFO - code is 300089
2018-06-04 15:17:45,625 - tushareService - INFO - Top10 Holders of 300089
2018-06-04 15:17:45,637 - tushareService - INFO - count 3215
2018-06-04 15:17:45,637 - tushareService - INFO - code is 600583
2018-06-04 15:17:46,157 - tushareService - INFO - Top10 Holders of 600583
2018-06-04 15:17:46,169 - tushareService - INFO - count 3216
2018-06-04 15:17:46,169 - tushareService - INFO - code is 300275
2018-06-04 15:17:46,611 - tushareService - INFO - Top10 Holders of 300275
2018-06-04 15:17:46,622 - tushareService - INFO - count 3217
2018-06-04 15:17:46,622 - tushareService - INFO - code is 300571
2018-06-04 15:17:46,902 - tushareService - INFO - Top10 Holders of 300571
2018-06-04 15:17:46,912 - tushareService - INFO - count 3218
2018-06-04 15:17:46,912 - tushareService - INFO - code is 002071
2018-06-04 15:17:47,316 - tushareService - INFO - Top10 Holders of 002071
2018-06-04 15:17:47,326 - tushareService - INFO - count 3219
2018-06-04 15:17:47,326 - tushareService - INFO - code is 002052
2018-06-04 15:17:47,729 - tushareService - INFO - Top10 Holders of 002052
2018-06-04 15:17:47,740 - tushareService - INFO - count 3220
2018-06-04 15:17:47,741 - tushareService - INFO - code is 600513
2018-06-04 15:17:48,179 - tushareService - INFO - Top10 Holders of 600513
2018-06-04 15:17:48,189 - tushareService - INFO - count 3221
2018-06-04 15:17:48,189 - tushareService - INFO - code is 002268
